num_features,RandomForest,AdaBoost,LGBM,XGB,LogisticRegression,DAE
19,0.7835443037974684,0.6658227848101267,0.4430379746835443,0.781012658227848,0.7822784810126582,0.8354430379746833
18,0.7088607594936709,0.6746835443037975,0.7354430379746836,0.6367088607594937,0.7316455696202533,0.8329113924050633
17,0.5860759493670886,0.6025316455696204,0.7417721518987342,0.5151898734177216,0.7506329113924051,0.8329113924050633
16,0.7455696202531646,0.740506329113924,0.7987341772151899,0.7708860759493671,0.7354430379746836,0.8316455696202532
15,0.6544303797468355,0.6924050632911393,0.6139240506329113,0.46202531645569617,0.7177215189873417,0.8227848101265824
14,0.7708860759493671,0.6075949367088608,0.5734177215189874,0.5582278481012659,0.7468354430379747,0.8265822784810126
13,0.6367088607594937,0.6050632911392405,0.6164556962025316,0.4962025316455696,0.6860759493670887,0.8405063291139241
12,0.5784810126582279,0.6544303797468355,0.6518987341772152,0.6265822784810127,0.7050632911392405,0.8101265822784811
11,0.530379746835443,0.5151898734177216,0.6582278481012659,0.46835443037974683,0.7037974683544304,0.8405063291139241
10,0.4886075949367089,0.5835443037974684,0.45696202531645574,0.4544303797468355,0.718987341772152,0.7759493670886075
9,0.5531645569620254,0.46455696202531643,0.5164556962025317,0.4253164556962026,0.6936708860759493,0.7974683544303798
8,0.5772151898734178,0.45316455696202534,0.38734177215189874,0.43924050632911393,0.711392405063291,0.7417721518987341
7,0.6936708860759494,0.5430379746835443,0.4518987341772152,0.5025316455696203,0.6936708860759495,0.8329113924050633
6,0.5075949367088607,0.5316455696202532,0.4189873417721519,0.4025316455696203,0.691139240506329,0.7784810126582278
5,0.549367088607595,0.4632911392405064,0.41265822784810136,0.3670886075949368,0.6924050632911392,0.7582278481012659
4,0.4101265822784811,0.5088607594936709,0.3670886075949368,0.41645569620253176,0.6481012658227848,0.6835443037974683
3,0.4632911392405064,0.4620253164556963,0.3670886075949368,0.3670886075949368,0.6594936708860759,0.7202531645569621
2,0.3670886075949368,0.41645569620253176,0.3670886075949368,0.3670886075949368,0.6531645569620252,0.7341772151898734
1,0.3670886075949368,0.3670886075949368,0.3670886075949368,0.3670886075949368,0.6417721518987343,0.7012658227848101
