num_features,RandomForest,AdaBoost,LGBM,XGB,LogisticRegression,DAE
38,0.9375,0.7340909090909091,0.8789772727272727,0.8926136363636363,0.80625,0.909090909090909
37,0.9136363636363635,0.8318181818181818,0.8883522727272727,0.8994318181818182,0.7943181818181817,0.8897727272727274
36,0.9124999999999999,0.8372159090909091,0.8801136363636362,0.871590909090909,0.871590909090909,0.9230113636363635
35,0.9153409090909091,0.8352272727272727,0.9443181818181818,0.8494318181818181,0.8426136363636363,0.9056818181818181
34,0.8909090909090909,0.8053977272727272,0.8747159090909091,0.8914772727272726,0.8210227272727273,0.9099431818181818
33,0.809090909090909,0.778125,0.8548295454545455,0.8630681818181818,0.859659090909091,0.8849431818181819
32,0.8329545454545455,0.8099431818181818,0.8556818181818182,0.8522727272727273,0.8352272727272727,0.8951704545454545
31,0.8625,0.8201704545454545,0.8204545454545455,0.7960227272727273,0.79375,0.8869318181818182
30,0.9318181818181819,0.8463068181818182,0.8457386363636363,0.8352272727272727,0.79375,0.9176136363636364
29,0.9,0.80625,0.9025568181818183,0.7965909090909091,0.8664772727272727,0.918465909090909
28,0.859090909090909,0.8056818181818182,0.9011363636363636,0.834090909090909,0.8329545454545455,0.8815340909090909
27,0.9102272727272727,0.8261363636363637,0.8647727272727274,0.8372159090909091,0.7613636363636365,0.8931818181818182
26,0.902840909090909,0.7892045454545455,0.9116477272727271,0.8377840909090908,0.7522727272727272,0.8892045454545455
25,0.88125,0.7855113636363635,0.7397727272727272,0.8051136363636363,0.8545454545454545,0.9204545454545453
24,0.8375,0.7715909090909091,0.8900568181818184,0.8542613636363636,0.8267045454545455,0.8588068181818181
23,0.9073863636363637,0.7832386363636363,0.815340909090909,0.8255681818181817,0.7755681818181819,0.8926136363636363
22,0.890340909090909,0.7090909090909092,0.8903409090909091,0.7917613636363636,0.8005681818181818,0.8957386363636364
21,0.8363636363636363,0.7579545454545454,0.8105113636363637,0.853409090909091,0.7744318181818182,0.8974431818181816
20,0.7670454545454545,0.753125,0.7980113636363637,0.765625,0.7903409090909091,0.8460227272727273
19,0.8321022727272727,0.6795454545454545,0.8573863636363637,0.8036931818181818,0.75,0.8565340909090908
18,0.784090909090909,0.7079545454545454,0.7914772727272728,0.7417613636363636,0.7801136363636364,0.8602272727272726
17,0.7519886363636363,0.7139204545454545,0.7494318181818181,0.7994318181818183,0.6880681818181819,0.8897727272727274
16,0.8392045454545455,0.8022727272727274,0.7710227272727272,0.8113636363636363,0.7375,0.893181818181818
15,0.7909090909090908,0.6928977272727272,0.74375,0.8014204545454545,0.6556818181818181,0.8977272727272727
14,0.7346590909090909,0.7136363636363636,0.7707386363636364,0.8048295454545455,0.7545454545454546,0.8457386363636363
13,0.8102272727272727,0.6451704545454546,0.7022727272727273,0.7798295454545454,0.5971590909090909,0.8147727272727273
12,0.8045454545454545,0.7531249999999999,0.8085227272727273,0.7170454545454545,0.7397727272727274,0.8238636363636365
11,0.7573863636363637,0.696590909090909,0.8014204545454545,0.74375,0.7289772727272726,0.8463068181818183
10,0.7789772727272728,0.7056818181818182,0.7400568181818181,0.8011363636363635,0.7,0.8715909090909092
9,0.7954545454545455,0.6099431818181817,0.8392045454545455,0.6650568181818182,0.6767045454545454,0.8085227272727273
8,0.7224431818181818,0.66875,0.66875,0.6869318181818183,0.5965909090909091,0.7866477272727272
7,0.7198863636363637,0.6383522727272727,0.746875,0.6411931818181819,0.5130681818181818,0.7579545454545455
6,0.8022727272727274,0.734375,0.7082386363636364,0.6860795454545455,0.51875,0.7284090909090908
5,0.6474431818181817,0.6213068181818182,0.6803977272727273,0.7181818181818181,0.5642045454545455,0.7534090909090909
4,0.7775568181818181,0.556534090909091,0.6687500000000001,0.6517045454545454,0.5977272727272728,0.6863636363636363
3,0.615909090909091,0.6892045454545455,0.6065340909090909,0.5875,0.7051136363636363,0.7323863636363637
2,0.6318181818181817,0.5752840909090909,0.66875,0.7025568181818181,0.5789772727272726,0.6414772727272726
1,0.5625000000000001,0.5113636363636365,0.5696022727272727,0.5889204545454545,0.5386363636363637,0.6022727272727272
