num_features,RandomForest,AdaBoost,LGBM,XGB,LogisticRegression,DAE
31,0.6444444444444444,0.6777777777777778,0.6518518518518517,0.6333333333333333,0.625925925925926,0.788888888888889
30,0.762962962962963,0.7037037037037036,0.7074074074074075,0.6333333333333333,0.6407407407407407,0.825925925925926
29,0.711111111111111,0.6851851851851851,0.7666666666666666,0.6407407407407407,0.6629629629629629,0.8592592592592592
28,0.6148148148148149,0.662962962962963,0.788888888888889,0.6814814814814815,0.6370370370370371,0.8222222222222222
27,0.7037037037037036,0.637037037037037,0.7222222222222221,0.6444444444444445,0.6037037037037037,0.8222222222222223
26,0.6592592592592592,0.6592592592592592,0.8,0.674074074074074,0.6185185185185185,0.774074074074074
25,0.6370370370370371,0.6666666666666667,0.6814814814814815,0.6074074074074074,0.6925925925925925,0.8296296296296296
24,0.5777777777777777,0.674074074074074,0.7740740740740741,0.6666666666666667,0.6925925925925925,0.7444444444444445
23,0.6703703703703704,0.662962962962963,0.7111111111111111,0.5888888888888888,0.6185185185185186,0.7777777777777777
22,0.6148148148148149,0.5888888888888888,0.7703703703703704,0.6074074074074074,0.6185185185185186,0.7962962962962963
21,0.5999999999999999,0.6703703703703704,0.6592592592592592,0.6518518518518518,0.5703703703703703,0.7925925925925925
20,0.45925925925925926,0.6555555555555557,0.6962962962962964,0.6222222222222222,0.6333333333333333,0.7518518518518518
19,0.548148148148148,0.5925925925925926,0.7518518518518518,0.6407407407407407,0.5925925925925926,0.7777777777777777
18,0.5185185185185186,0.6370370370370371,0.6481481481481481,0.5185185185185184,0.5888888888888888,0.7592592592592593
17,0.4962962962962963,0.6407407407407406,0.662962962962963,0.49629629629629635,0.5740740740740742,0.8074074074074075
16,0.5074074074074073,0.7074074074074075,0.6777777777777778,0.5555555555555556,0.5444444444444445,0.8074074074074075
15,0.4296296296296296,0.6296296296296295,0.5666666666666667,0.5777777777777777,0.5000000000000001,0.8
14,0.437037037037037,0.6333333333333333,0.6555555555555557,0.5777777777777777,0.5333333333333333,0.7037037037037037
13,0.4296296296296296,0.5962962962962962,0.6296296296296295,0.5962962962962963,0.4666666666666666,0.6925925925925926
12,0.47407407407407404,0.662962962962963,0.7296296296296296,0.4111111111111111,0.5074074074074073,0.737037037037037
11,0.4481481481481482,0.6407407407407406,0.6814814814814814,0.5,0.5518518518518517,0.7777777777777777
10,0.4962962962962962,0.6148148148148147,0.662962962962963,0.49629629629629635,0.5037037037037038,0.7629629629629628
9,0.4333333333333333,0.5111111111111111,0.6703703703703703,0.4444444444444445,0.4666666666666667,0.7444444444444444
8,0.45555555555555555,0.5888888888888888,0.5518518518518518,0.4962962962962963,0.4481481481481481,0.6962962962962963
7,0.42592592592592593,0.5925925925925926,0.7037037037037036,0.40740740740740733,0.44074074074074066,0.6888888888888889
6,0.44074074074074077,0.6333333333333333,0.562962962962963,0.44074074074074077,0.4,0.6370370370370371
5,0.40740740740740733,0.5555555555555556,0.6555555555555556,0.4333333333333333,0.4111111111111111,0.6333333333333333
4,0.40740740740740733,0.5111111111111111,0.5888888888888889,0.4111111111111111,0.4333333333333333,0.6296296296296295
3,0.40740740740740733,0.5814814814814814,0.5333333333333333,0.40740740740740733,0.42592592592592593,0.6
2,0.40740740740740733,0.5148148148148148,0.6000000000000001,0.40740740740740733,0.4148148148148148,0.5703703703703702
1,0.40740740740740733,0.4481481481481481,0.4703703703703703,0.40740740740740733,0.40740740740740733,0.537037037037037
